# fixed mirror figure, mode=medial, layout=axicon
# generated 2026-08-14 by scripts/run_axicon_medial_buie.py: R = 4 FtFs/(Ft+Fs), the medial-power sphere; analytic, sun-independent
# spherical (R = 2 Ft) is the reference this competes against; see fixed_shapes_axicon_spherical.csv
heliostat,x_mm,y_mm,c3,c4,c5
339,-66488.8436566409,13416.708172388,0.0,-8.671677668803511e-07,0.0
340,-67414.4310530089,7487.9152492107005,0.0,-8.671677668803516e-07,0.0
341,-67812.4091225234,1500.51923671753,0.0,-8.671677668803513e-07,0.0
342,-67679.6631471917,-4498.6203732821195,0.0,-8.671677668803519e-07,0.0
343,-67017.2320442546,-10462.552179405799,0.0,-8.671677668803513e-07,0.0
344,-65830.3002352497,-16344.600329073199,0.0,-8.671677668803513e-07,0.0
345,-64128.1570708841,-22098.7298203375,0.0,-8.671677668803513e-07,0.0
346,-61924.12412927,-27679.906788192402,0.0,-8.671677668803511e-07,0.0
347,-59235.4509565138,-33044.4509556249,0.0,-8.671677668803516e-07,0.0
348,-56083.1800656302,-38150.377491007195,0.0,-8.671677668803519e-07,0.0
349,-52491.9822503472,-42957.7255963289,0.0,-8.671677668803513e-07,0.0
350,-48489.963502695195,-47428.8712546223,0.0,-8.671677668803516e-07,0.0
351,-44108.4450455123,-51528.8216889079,0.0,-8.671677668803522e-07,0.0
352,-39381.7182014082,-55225.4892281193,0.0,-8.671677668803519e-07,0.0
353,-34346.7760166712,-58489.942436635,0.0,-8.671677668803513e-07,0.0
354,-29043.0237405235,-61296.6325419891,0.0,-8.671677668803519e-07,0.0
355,-23511.970425619398,-63623.5933886562,0.0,-8.671677668803513e-07,0.0
356,-17796.9040634271,-65452.6133530008,0.0,-8.671677668803519e-07,0.0
357,-11942.5527970042,-66769.37787392529,0.0,-8.671677668803513e-07,0.0
358,-5994.7348626331295,-67563.58148371789,0.0,-8.671677668803513e-07,0.0
359,3223.94632724598,-72813.6361482199,0.0,-8.21337680483569e-07,0.0
360,9646.60723053917,-72243.7707209835,0.0,-8.213376804835688e-07,0.0
361,15993.770352899899,-71108.49983613081,0.0,-8.213376804835694e-07,0.0
362,22215.7605370938,-69416.7085275931,0.0,-8.213376804835696e-07,0.0
363,28263.882273843697,-67181.6373561751,0.0,-8.213376804835691e-07,0.0
364,34090.8008102128,-64420.778784214606,0.0,-8.21337680483569e-07,0.0
365,39650.912608226005,-61155.740273347496,0.0,-8.213376804835694e-07,0.0
366,44900.7022543855,-57412.0751768244,0.0,-8.213376804835694e-07,0.0
367,49799.0830267824,-53219.0827498741,0.0,-8.213376804835694e-07,0.0
368,54307.7184544025,-48609.5788433068,0.0,-8.213376804835696e-07,0.0
369,58391.3223519909,-43619.639074987805,0.0,-8.213376804835694e-07,0.0
370,62017.934982294,-38288.3164892146,0.0,-8.213376804835696e-07,0.0
371,65159.173184336796,-32657.3359136952,0.0,-8.21337680483569e-07,0.0
372,67790.4525101399,-26770.7674061985,0.0,-8.213376804835694e-07,0.0
373,69891.1796313587,-20674.6813466005,0.0,-8.213376804835691e-07,0.0
374,71444.9135099985,-14416.787873696301,0.0,-8.213376804835688e-07,0.0
375,72439.49407182861,-8046.06348867699,0.0,-8.213376804835694e-07,0.0
376,72867.1373754507,-1612.36774760272,0.0,-8.213376804835696e-07,0.0
377,72724.49653219369,4833.94695722552,0.0,-8.21337680483569e-07,0.0
378,72012.68790005549,11242.429473005901,0.0,-8.213376804835696e-07,0.0
379,70737.2823466886,17562.9247351109,0.0,-8.213376804835694e-07,0.0
380,68908.26164980681,23745.966298470103,0.0,-8.213376804835694e-07,0.0
381,66539.94037624111,29743.1634795728,0.0,-8.213376804835694e-07,0.0
382,63650.8538510458,35507.5800791763,0.0,-8.213376804835696e-07,0.0
383,60263.613093448905,40994.101721704,0.0,-8.21337680483569e-07,0.0
384,56404.727854969206,46159.7889364019,0.0,-8.213376804835696e-07,0.0
385,52104.3991446679,50964.2132169176,0.0,-8.213376804835698e-07,0.0
386,47396.2828653043,55369.7734291768,0.0,-8.213376804835696e-07,0.0
387,42317.226410264295,59341.990091239306,0.0,-8.213376804835694e-07,0.0
388,36906.9802827479,62849.775221994,0.0,-8.213376804835696e-07,0.0
389,31207.8869941858,65865.6756467619,0.0,-8.213376804835694e-07,0.0
390,25264.549676677,68366.0878556104,0.0,-8.21337680483569e-07,0.0
391,19123.483003005902,70331.4427328209,0.0,-8.21337680483569e-07,0.0
392,12832.749146259599,71746.3587117527,0.0,-8.21337680483569e-07,0.0
393,6441.58162815958,72599.7621564566,0.0,-8.213376804835694e-07,0.0
394,4.462917507459721e-12,72884.9740278908,0.0,-8.213376804835691e-07,0.0
395,-6441.58162815957,72599.7621564566,0.0,-8.213376804835694e-07,0.0
396,-12832.749146259599,71746.3587117527,0.0,-8.21337680483569e-07,0.0
397,-19123.4830030058,70331.4427328209,0.0,-8.213376804835691e-07,0.0
398,-25264.549676677,68366.0878556104,0.0,-8.21337680483569e-07,0.0
399,-31207.8869941857,65865.6756467619,0.0,-8.213376804835697e-07,0.0
400,-36906.9802827479,62849.775221994,0.0,-8.213376804835696e-07,0.0
401,-42317.2264102644,59341.990091239306,0.0,-8.213376804835688e-07,0.0
402,-47396.2828653043,55369.7734291768,0.0,-8.213376804835696e-07,0.0
403,-52104.3991446679,50964.2132169176,0.0,-8.213376804835698e-07,0.0
404,-56404.727854969206,46159.7889364019,0.0,-8.213376804835696e-07,0.0
405,-60263.613093448905,40994.101721704,0.0,-8.21337680483569e-07,0.0
406,-63650.8538510458,35507.5800791764,0.0,-8.213376804835694e-07,0.0
407,-66539.94037624111,29743.1634795728,0.0,-8.213376804835694e-07,0.0
408,-68908.26164980681,23745.966298470103,0.0,-8.213376804835694e-07,0.0
409,-70737.2823466886,17562.924735110802,0.0,-8.213376804835696e-07,0.0
410,-72012.68790005549,11242.429473005901,0.0,-8.213376804835696e-07,0.0
411,-72724.49653219369,4833.94695722554,0.0,-8.21337680483569e-07,0.0
412,-72867.1373754507,-1612.36774760271,0.0,-8.213376804835696e-07,0.0
413,-72439.49407182861,-8046.063488676999,0.0,-8.213376804835694e-07,0.0
414,-71444.9135099985,-14416.7878736962,0.0,-8.21337680483569e-07,0.0
415,-69891.1796313587,-20674.681346600402,0.0,-8.213376804835694e-07,0.0
416,-67790.4525101399,-26770.7674061985,0.0,-8.213376804835694e-07,0.0
417,-65159.173184336796,-32657.3359136952,0.0,-8.21337680483569e-07,0.0
418,-62017.934982294,-38288.3164892146,0.0,-8.213376804835696e-07,0.0
419,-58391.3223519909,-43619.639074987805,0.0,-8.213376804835694e-07,0.0
420,-54307.718454402595,-48609.5788433068,0.0,-8.21337680483569e-07,0.0
421,-49799.0830267824,-53219.0827498741,0.0,-8.213376804835694e-07,0.0
422,-44900.7022543855,-57412.0751768243,0.0,-8.213376804835698e-07,0.0
423,-39650.912608226005,-61155.740273347496,0.0,-8.213376804835694e-07,0.0
424,-34090.800810212895,-64420.778784214504,0.0,-8.213376804835694e-07,0.0
425,-28263.882273843697,-67181.6373561751,0.0,-8.213376804835691e-07,0.0
426,-22215.7605370938,-69416.7085275931,0.0,-8.213376804835696e-07,0.0
427,-15993.770352899899,-71108.49983613081,0.0,-8.213376804835694e-07,0.0
428,-9646.60723053921,-72243.7707209834,0.0,-8.213376804835696e-07,0.0
429,-3223.9463272459902,-72813.6361482199,0.0,-8.21337680483569e-07,0.0
430,7.4232699047607e-11,-78188.1796603896,0.0,-7.779104517992072e-07,0.0
431,6910.27949666113,-77882.2154017423,0.0,-7.779104517992072e-07,0.0
432,13766.4766869575,-76966.717210966,0.0,-7.779104517992076e-07,0.0
433,20514.9325318996,-75448.8501026819,0.0,-7.779104517992076e-07,0.0
434,27102.831214605998,-73340.4934450126,0.0,-7.779104517992076e-07,0.0
435,33478.6134956814,-70658.1479874199,0.0,-7.779104517992078e-07,0.0
436,39592.3802341714,-67422.80671996789,0.0,-7.779104517992076e-07,0.0
437,45396.2829159958,-63659.79057471229,0.0,-7.779104517992074e-07,0.0
438,50844.8981334473,-59398.5502550754,0.0,-7.779104517992078e-07,0.0
439,55895.5830849439,-54672.435744161594,0.0,-7.77910451799208e-07,0.0
440,60508.8093127684,-49518.435295921794,0.0,-7.779104517992074e-07,0.0
441,64648.47206684451,-43976.8859519154,0.0,-7.779104517992081e-07,0.0
442,68282.1728733597,-38091.1578492696,0.0,-7.779104517992079e-07,0.0
443,71381.4730967492,-31907.3147905527,0.0,-7.779104517992076e-07,0.0
444,73922.1165105785,-25473.7537320634,0.0,-7.779104517992074e-07,0.0
445,75884.2191354026,-18840.826012029003,0.0,-7.779104517992078e-07,0.0
446,77252.42485786541,-12060.4432831144,0.0,-7.779104517992074e-07,0.0
447,78016.02561310661,-5185.67123335605,0.0,-7.779104517992072e-07,0.0
448,78169.04518988829,1729.68572479622,0.0,-7.779104517992074e-07,0.0
449,77710.2860025505,8631.50554695738,0.0,-7.779104517992076e-07,0.0
450,76643.33846374301,15465.7721351858,0.0,-7.779104517992074e-07,0.0
451,74976.5528845778,22178.9980871876,0.0,-7.779104517992072e-07,0.0
452,72722.97412212321,28718.6433077601,0.0,-7.779104517992076e-07,0.0
453,69900.2394857105,35033.5262062738,0.0,-7.779104517992079e-07,0.0
454,66530.4407010748,41074.224262012896,0.0,-7.779104517992074e-07,0.0
455,62639.951012647696,46793.4608224103,0.0,-7.779104517992079e-07,0.0
456,58259.2187771622,52146.475106953294,0.0,-7.779104517992078e-07,0.0
457,53422.529163977204,57091.3725209804,0.0,-7.779104517992079e-07,0.0
458,48167.735827142,61589.4525376871,0.0,-7.779104517992079e-07,0.0
459,42535.9646492295,65605.5115822204,0.0,-7.779104517992076e-07,0.0
460,36571.2918755444,69108.1185473827,0.0,-7.779104517992074e-07,0.0
461,30320.3991577431,72069.8607846615,0.0,-7.779104517992074e-07,0.0
462,23832.2082066158,74467.5586453717,0.0,-7.779104517992074e-07,0.0
463,17157.497913369698,76282.4468928342,0.0,-7.779104517992076e-07,0.0
464,10348.506935956,77500.3215657963,0.0,-7.779104517992074e-07,0.0
465,3458.52486074422,78111.6511436864,0.0,-7.779104517992078e-07,0.0
466,-3458.52486074423,78111.6511436864,0.0,-7.779104517992078e-07,0.0
467,-10348.506935956,77500.3215657963,0.0,-7.779104517992074e-07,0.0
468,-17157.497913369698,76282.4468928342,0.0,-7.779104517992076e-07,0.0
469,-23832.2082066158,74467.5586453717,0.0,-7.779104517992074e-07,0.0
470,-30320.3991577431,72069.8607846615,0.0,-7.779104517992074e-07,0.0
471,-36571.2918755444,69108.1185473827,0.0,-7.779104517992074e-07,0.0
472,-42535.9646492295,65605.5115822204,0.0,-7.779104517992076e-07,0.0
473,-48167.735827142,61589.4525376871,0.0,-7.779104517992079e-07,0.0
474,-53422.529163977204,57091.3725209804,0.0,-7.779104517992079e-07,0.0
475,-58259.2187771622,52146.475106953294,0.0,-7.779104517992078e-07,0.0
476,-62639.951012647696,46793.4608224103,0.0,-7.779104517992079e-07,0.0
477,-66530.4407010748,41074.224262012896,0.0,-7.779104517992074e-07,0.0
478,-69900.2394857105,35033.5262062738,0.0,-7.779104517992079e-07,0.0
479,-72722.97412212321,28718.6433077601,0.0,-7.779104517992076e-07,0.0
480,-74976.5528845778,22178.9980871876,0.0,-7.779104517992072e-07,0.0
481,-76643.33846374301,15465.7721351858,0.0,-7.779104517992074e-07,0.0
482,-77710.2860025505,8631.50554695739,0.0,-7.779104517992076e-07,0.0
483,-78169.04518988829,1729.68572479621,0.0,-7.779104517992074e-07,0.0
484,-78016.02561310661,-5185.67123335607,0.0,-7.779104517992072e-07,0.0
485,-77252.42485786541,-12060.4432831144,0.0,-7.779104517992074e-07,0.0
486,-75884.2191354027,-18840.826012029003,0.0,-7.779104517992071e-07,0.0
487,-73922.1165105785,-25473.7537320635,0.0,-7.779104517992072e-07,0.0
488,-71381.4730967492,-31907.3147905527,0.0,-7.779104517992076e-07,0.0
489,-68282.1728733597,-38091.1578492696,0.0,-7.779104517992079e-07,0.0
490,-64648.47206684451,-43976.8859519154,0.0,-7.779104517992081e-07,0.0
491,-60508.8093127684,-49518.435295921794,0.0,-7.779104517992074e-07,0.0
492,-55895.5830849439,-54672.4357441617,0.0,-7.779104517992076e-07,0.0
493,-50844.8981334473,-59398.5502550754,0.0,-7.779104517992078e-07,0.0
494,-45396.2829159958,-63659.79057471229,0.0,-7.779104517992074e-07,0.0
495,-39592.3802341714,-67422.80671996789,0.0,-7.779104517992076e-07,0.0
496,-33478.6134956814,-70658.1479874199,0.0,-7.779104517992078e-07,0.0
497,-27102.831214605998,-73340.4934450126,0.0,-7.779104517992076e-07,0.0
498,-20514.9325318996,-75448.8501026819,0.0,-7.779104517992076e-07,0.0
499,-13766.4766869576,-76966.717210966,0.0,-7.779104517992074e-07,0.0
500,-6910.2794966611,-77882.2154017423,0.0,-7.779104517992072e-07,0.0
501,3704.83831922218,-83674.70236214131,0.0,-7.367356820928828e-07,0.0
502,11085.519574613001,-83019.83436580311,0.0,-7.367356820928831e-07,0.0
503,18379.4416090296,-81715.2236031009,0.0,-7.367356820928833e-07,0.0
504,25529.5195930876,-79771.0804221095,0.0,-7.367356820928833e-07,0.0
505,32479.7944721277,-77202.62037918699,0.0,-7.367356820928828e-07,0.0
506,39175.870921690504,-74029.9451566159,0.0,-7.367356820928828e-07,0.0
507,45565.3430646822,-70277.88523968491,0.0,-7.367356820928833e-07,0.0
508,51598.2046184173,-65975.80558447499,0.0,-7.367356820928834e-07,0.0
509,57227.2402615819,-61157.375797263296,0.0,-7.367356820928833e-07,0.0
510,62408.3951581395,-55860.306624203295,0.0,-7.367356820928834e-07,0.0
511,67101.11974615531,-50126.054813605995,0.0,-7.367356820928833e-07,0.0
512,71268.6870930968,-43999.4986606753,0.0,-7.367356820928831e-07,0.0
513,74878.48033387751,-37528.5867739997,0.0,-7.367356820928833e-07,0.0
514,77902.2479420499,-30763.962812679,0.0,-7.367356820928828e-07,0.0
515,80316.32483630421,-23758.5691310267,0.0,-7.367356820928831e-07,0.0
516,82101.81759181649,-16567.232432865603,0.0,-7.367356820928833e-07,0.0
517,83244.75230691451,-9246.234678233399,0.0,-7.367356820928828e-07,0.0
518,83736.1839678042,-1852.87260073568,0.0,-7.367356820928833e-07,0.0
519,83572.2664554316,5554.9907170803,0.0,-7.367356820928833e-07,0.0
520,82754.2826465786,12919.3787008003,0.0,-7.367356820928828e-07,0.0
521,81288.63437361279,20182.6550294456,0.0,-7.367356820928831e-07,0.0
522,79186.79232146959,27287.974717830402,0.0,-7.367356820928833e-07,0.0
523,76465.2062539898,34179.7290056446,0.0,-7.367356820928833e-07,0.0
524,73145.1762722142,40803.9805714004,0.0,-7.367356820928833e-07,0.0
525,69252.6861122132,47108.8856651033,0.0,-7.367356820928834e-07,0.0
526,64818.199787122096,53045.099855889,0.0,-7.367356820928831e-07,0.0
527,59876.4231649333,58566.1642190979,0.0,-7.367356820928833e-07,0.0
528,54466.032348024004,63628.8689403521,0.0,-7.367356820928834e-07,0.0
529,48629.3709802155,68193.5914909391,0.0,-7.367356820928833e-07,0.0
530,42412.1188503487,72224.606727821,0.0,-7.367356820928833e-07,0.0
531,35862.934386002,75690.3664913166,0.0,-7.367356820928831e-07,0.0
532,29033.0738353213,78563.7465122259,0.0,-7.367356820928833e-07,0.0
533,21975.990117382702,80822.2586960127,0.0,-7.367356820928834e-07,0.0
534,14746.9144806271,82448.22712263481,0.0,-7.367356820928833e-07,0.0
535,7402.424243454951,83428.9263845845,0.0,-7.367356820928831e-07,0.0
536,5.12861757574252e-12,83756.6811804558,0.0,-7.367356820928828e-07,0.0
537,-7402.42424345494,83428.9263845845,0.0,-7.367356820928831e-07,0.0
538,-14746.9144806271,82448.22712263481,0.0,-7.367356820928833e-07,0.0
539,-21975.990117382702,80822.2586960127,0.0,-7.367356820928834e-07,0.0
540,-29033.0738353212,78563.7465122259,0.0,-7.367356820928834e-07,0.0
541,-35862.934386002,75690.3664913166,0.0,-7.367356820928831e-07,0.0
542,-42412.1188503487,72224.606727821,0.0,-7.367356820928833e-07,0.0
543,-48629.3709802155,68193.5914909391,0.0,-7.367356820928833e-07,0.0
544,-54466.032348024004,63628.8689403521,0.0,-7.367356820928834e-07,0.0
545,-59876.4231649333,58566.1642190979,0.0,-7.367356820928833e-07,0.0
546,-64818.199787122096,53045.099855889,0.0,-7.367356820928831e-07,0.0
547,-69252.6861122132,47108.8856651033,0.0,-7.367356820928834e-07,0.0
548,-73145.1762722142,40803.9805714004,0.0,-7.367356820928833e-07,0.0
549,-76465.2062539898,34179.7290056446,0.0,-7.367356820928833e-07,0.0
550,-79186.79232146959,27287.974717830402,0.0,-7.367356820928833e-07,0.0
551,-81288.63437361279,20182.6550294456,0.0,-7.367356820928831e-07,0.0
552,-82754.2826465786,12919.3787008003,0.0,-7.367356820928828e-07,0.0
553,-83572.2664554316,5554.99071708033,0.0,-7.367356820928833e-07,0.0
554,-83736.1839678042,-1852.87260073567,0.0,-7.367356820928833e-07,0.0
555,-83244.75230691451,-9246.23467823341,0.0,-7.367356820928828e-07,0.0
556,-82101.81759181649,-16567.232432865603,0.0,-7.367356820928833e-07,0.0
557,-80316.32483630421,-23758.5691310267,0.0,-7.367356820928831e-07,0.0
558,-77902.2479420499,-30763.962812679,0.0,-7.367356820928828e-07,0.0
559,-74878.48033387751,-37528.5867739997,0.0,-7.367356820928833e-07,0.0
560,-71268.6870930968,-43999.4986606753,0.0,-7.367356820928831e-07,0.0
561,-67101.11974615531,-50126.054813605995,0.0,-7.367356820928833e-07,0.0
562,-62408.395158139596,-55860.306624203295,0.0,-7.367356820928831e-07,0.0
563,-57227.2402615819,-61157.375797263296,0.0,-7.367356820928833e-07,0.0
564,-51598.2046184173,-65975.80558447499,0.0,-7.367356820928834e-07,0.0
565,-45565.3430646822,-70277.88523968491,0.0,-7.367356820928833e-07,0.0
566,-39175.8709216906,-74029.9451566158,0.0,-7.367356820928833e-07,0.0
567,-32479.7944721277,-77202.62037918689,0.0,-7.367356820928834e-07,0.0
568,-25529.5195930876,-79771.0804221095,0.0,-7.367356820928833e-07,0.0
569,-18379.4416090296,-81715.2236031009,0.0,-7.367356820928833e-07,0.0
570,-11085.5195746131,-83019.83436580311,0.0,-7.367356820928828e-07,0.0
571,-3704.83831922219,-83674.70236214131,0.0,-7.367356820928828e-07,0.0
572,8.5076155805766e-11,-89609.4287328889,0.0,-6.976806513785486e-07,0.0
573,7919.69068432093,-89258.7710944946,0.0,-6.976806513785484e-07,0.0
574,15777.3990511234,-88209.5425507711,0.0,-6.97680651378549e-07,0.0
575,23511.6278785627,-86469.95473766999,0.0,-6.976806513785485e-07,0.0
576,31061.8463396089,-84053.62228844881,0.0,-6.976806513785487e-07,0.0
577,38368.9637378399,-80979.4562807075,0.0,-6.97680651378549e-07,0.0
578,45375.791972258594,-77271.5162315649,0.0,-6.97680651378549e-07,0.0
579,52027.4931117218,-72958.82179931659,0.0,-6.976806513785488e-07,0.0
580,58272.0085761035,-68075.12566526199,0.0,-6.976806513785487e-07,0.0
581,64060.466565268,-62658.64937321,0.0,-6.97680651378549e-07,0.0
582,69347.5645471686,-56751.784194076004,0.0,-6.97680651378549e-07,0.0
583,74091.9238115845,-50400.7593567106,0.0,-6.976806513785488e-07,0.0
584,78256.4133146317,-43655.28024150369,0.0,-6.97680651378549e-07,0.0
585,81808.4402795253,-36568.1393683906,0.0,-6.976806513785486e-07,0.0
586,84720.2052792488,-29194.803223803898,0.0,-6.97680651378549e-07,0.0
587,86968.91980476261,-21592.9781602139,0.0,-6.976806513785485e-07,0.0
588,88536.98461598449,-13822.1587656783,0.0,-6.976806513785488e-07,0.0
589,89412.127479706,-5943.16223802589,0.0,-6.976806513785487e-07,0.0
590,89587.4992164559,1982.3475921763102,0.0,-6.97680651378549e-07,0.0
591,89061.72730461639,9892.342864703529,0.0,-6.976806513785485e-07,0.0
592,87838.92662226541,17724.9171417802,0.0,-6.976806513785486e-07,0.0
593,85928.66724267679,25418.7699098917,0.0,-6.97680651378549e-07,0.0
594,83345.8995355214,32913.6863394163,0.0,-6.976806513785484e-07,0.0
595,80110.83715995331,40151.0085473097,0.0,-6.976806513785487e-07,0.0
596,76248.79886532131,47074.094674571,0.0,-6.976806513785486e-07,0.0
597,71790.0103376258,53628.7621855873,0.0,-6.976806513785486e-07,0.0
598,66769.36764254491,59763.7119199383,0.0,-6.976806513785486e-07,0.0
599,61226.1641164066,65430.92957788041,0.0,-6.976806513785485e-07,0.0
600,55203.782842556,70586.0614973424,0.0,-6.976806513785493e-07,0.0
601,48749.3571199074,75188.7617814685,0.0,-6.97680651378549e-07,0.0
602,41913.4015809743,79203.0080599637,0.0,-6.976806513785487e-07,0.0
603,34749.4168463799,82597.3834129824,0.0,-6.97680651378549e-07,0.0
604,27313.4708099619,85345.3222511231,0.0,-6.97680651378549e-07,0.0
605,19663.7598314836,87425.31822718421,0.0,-6.976806513785487e-07,0.0
606,11860.153271213,88821.0925524902,0.0,-6.976806513785487e-07,0.0
607,3963.72493100499,89521.72140048479,0.0,-6.97680651378549e-07,0.0
608,-3963.7249310049997,89521.72140048479,0.0,-6.97680651378549e-07,0.0
609,-11860.153271213,88821.0925524902,0.0,-6.976806513785487e-07,0.0
610,-19663.7598314836,87425.31822718421,0.0,-6.976806513785487e-07,0.0
611,-27313.470809962,85345.3222511231,0.0,-6.976806513785487e-07,0.0
612,-34749.4168463799,82597.3834129824,0.0,-6.97680651378549e-07,0.0
613,-41913.4015809743,79203.0080599637,0.0,-6.976806513785487e-07,0.0
614,-48749.3571199075,75188.7617814685,0.0,-6.976806513785487e-07,0.0
615,-55203.782842556,70586.0614973424,0.0,-6.976806513785493e-07,0.0
616,-61226.1641164066,65430.92957788041,0.0,-6.976806513785485e-07,0.0
617,-66769.36764254491,59763.7119199383,0.0,-6.976806513785486e-07,0.0
618,-71790.0103376258,53628.7621855873,0.0,-6.976806513785486e-07,0.0
619,-76248.79886532131,47074.094674571,0.0,-6.976806513785486e-07,0.0
620,-80110.83715995331,40151.0085473097,0.0,-6.976806513785487e-07,0.0
621,-83345.8995355214,32913.6863394163,0.0,-6.976806513785484e-07,0.0
622,-85928.66724267679,25418.7699098917,0.0,-6.97680651378549e-07,0.0
623,-87838.92662226541,17724.9171417802,0.0,-6.976806513785486e-07,0.0
624,-89061.72730461639,9892.34286470354,0.0,-6.976806513785485e-07,0.0
625,-89587.4992164559,1982.3475921763002,0.0,-6.97680651378549e-07,0.0
626,-89412.127479706,-5943.1622380259105,0.0,-6.976806513785487e-07,0.0
627,-88536.98461598449,-13822.1587656783,0.0,-6.976806513785488e-07,0.0
628,-86968.91980476261,-21592.9781602139,0.0,-6.976806513785485e-07,0.0
629,-84720.2052792488,-29194.803223803898,0.0,-6.97680651378549e-07,0.0
630,-81808.4402795253,-36568.1393683906,0.0,-6.976806513785486e-07,0.0
631,-78256.4133146317,-43655.28024150369,0.0,-6.97680651378549e-07,0.0
632,-74091.9238115845,-50400.7593567106,0.0,-6.976806513785488e-07,0.0
633,-69347.5645471686,-56751.784194076004,0.0,-6.97680651378549e-07,0.0
634,-64060.466565268,-62658.64937321,0.0,-6.97680651378549e-07,0.0
635,-58272.0085761035,-68075.12566526199,0.0,-6.976806513785487e-07,0.0
636,-52027.4931117218,-72958.82179931659,0.0,-6.976806513785488e-07,0.0
637,-45375.791972258594,-77271.5162315649,0.0,-6.97680651378549e-07,0.0
638,-38368.9637378399,-80979.4562807075,0.0,-6.97680651378549e-07,0.0
639,-31061.8463396089,-84053.62228844881,0.0,-6.976806513785487e-07,0.0
640,-23511.6278785627,-86469.95473766999,0.0,-6.976806513785485e-07,0.0
641,-15777.3990511234,-88209.5425507711,0.0,-6.97680651378549e-07,0.0
642,-7919.6906843209,-89258.7710944946,0.0,-6.976806513785484e-07,0.0
